country,year,yearly_mean,yearly_min,yearly_max
Saint Barthélemy,1928,26.69775,24.881,28.326
Saint Barthélemy,1929,26.3865833333333,24.963,27.888
Saint Barthélemy,1930,26.7384166666667,24.35,28.291
Saint Barthélemy,1931,26.9708333333333,25.186,28.297
Saint Barthélemy,1932,26.7385833333333,24.697,28.513
Saint Barthélemy,1933,26.4361666666667,24.442,27.945
Saint Barthélemy,1934,26.3945,24.638,27.869
Saint Barthélemy,1935,26.4890833333333,24.615,28.028
Saint Barthélemy,1936,26.5926666666667,24.836,27.923
Saint Barthélemy,1937,26.7610833333333,24.058,28.618
Saint Barthélemy,1938,26.3685833333333,24.272,27.941
Saint Barthélemy,1939,26.6206666666667,24.643,28.548
Saint Barthélemy,1940,26.8286666666667,25.166,28.576
Saint Barthélemy,1941,27.09,25.169,28.461
Saint Barthélemy,1942,26.9996666666667,25.408,28.216
Saint Barthélemy,1943,26.5418333333333,25.068,28.043
Saint Barthélemy,1944,26.58175,24.808,28.037
Saint Barthélemy,1945,26.4000833333333,24.479,28.007
Saint Barthélemy,1946,26.6531666666667,24.575,28.198
Saint Barthélemy,1947,26.911,25.162,28.484
Saint Barthélemy,1948,26.8473333333333,25.112,28.502
Saint Barthélemy,1949,26.4130833333333,24.354,28.412
Saint Barthélemy,1950,26.2664166666667,23.739,28.075
Saint Barthélemy,1951,26.69525,24.168,28.577
Saint Barthélemy,1952,26.8669166666667,24.915,28.423
Saint Barthélemy,1953,27.03725,25.073,28.611
Saint Barthélemy,1954,26.6606666666667,24.948,28.224
Saint Barthélemy,1955,26.725,24.398,28.54
Saint Barthélemy,1956,26.6268333333333,24.987,28.03
Saint Barthélemy,1957,26.8871666666667,25.019,28.545
Saint Barthélemy,1958,27.2545,25.233,28.767
Saint Barthélemy,1959,27.09025,25.304,28.59
Saint Barthélemy,1960,27.1401666666667,25.577,28.428
Saint Barthélemy,1961,26.9358333333333,25.599,28.364
Saint Barthélemy,1962,26.8469166666667,24.865,28.437
Saint Barthélemy,1963,27.0493333333333,25.272,28.556
Saint Barthélemy,1964,26.8824166666667,24.813,28.412
Saint Barthélemy,1965,26.557,24.445,28.06
Saint Barthélemy,1966,26.6916666666667,25.089,28.166
Saint Barthélemy,1967,26.484,24.843,28.111
Saint Barthélemy,1968,26.6085833333333,24.424,28.391
Saint Barthélemy,1969,27.04925,24.744,28.442
Saint Barthélemy,1970,26.9161666666667,25.549,28.2
Saint Barthélemy,1971,26.5534166666667,24.904,28.16
Saint Barthélemy,1972,26.67075,24.724,28.194
Saint Barthélemy,1973,27.0123333333333,25.085,28.491
Saint Barthélemy,1974,26.4918333333333,24.715,28.278
Saint Barthélemy,1975,26.48975,24.537,28.414
Saint Barthélemy,1976,26.4545,24.033,28.231
Saint Barthélemy,1977,27.0483333333333,25.458,28.591
Saint Barthélemy,1978,27.0405833333333,25.114,28.51
Saint Barthélemy,1979,26.8063333333333,24.979,28.486
Saint Barthélemy,1980,27.2520833333333,25.188,28.699
Saint Barthélemy,1981,27.18325,25.512,28.66
Saint Barthélemy,1982,26.8311666666667,25.128,28.407
Saint Barthélemy,1983,27.2636666666667,25.362,28.824
Saint Barthélemy,1984,26.8593333333333,25.391,28.49
Saint Barthélemy,1985,26.842,24.927,28.619
Saint Barthélemy,1986,26.8844166666667,24.907,28.469
Saint Barthélemy,1987,27.3795833333333,25.419,28.983
Saint Barthélemy,1988,27.1379166666667,25.468,28.617
Saint Barthélemy,1989,26.8465833333333,24.888,28.588
Saint Barthélemy,1990,27.09875,25.041,28.808
Saint Barthélemy,1991,27.0973333333333,25.273,28.827
Saint Barthélemy,1992,27.0503333333333,25.215,28.501
Saint Barthélemy,1993,27.1634166666667,25.117,28.87
Saint Barthélemy,1994,27.16925,25.465,28.741
Saint Barthélemy,1995,27.5503333333333,25.67,29.347
Saint Barthélemy,1996,27.0568333333333,25.516,28.496
Saint Barthélemy,1997,27.3935833333333,25.357,29.046
Saint Barthélemy,1998,27.7408333333333,26.1,29.291
Saint Barthélemy,1999,27.3445833333333,24.746,29.068
Saint Barthélemy,2000,27.05275,24.948,28.875
Saint Barthélemy,2001,27.4085,25.318,29.145
Saint Barthélemy,2002,27.53825,25.529,29.277
Saint Barthélemy,2003,27.6774166666667,26.109,29.468
Saint Barthélemy,2004,27.334,25.36,29.282
Saint Barthélemy,2005,27.7323333333333,25.007,29.636
Saint Barthélemy,2006,27.63625,25.513,29.387
Saint Barthélemy,2007,27.6850833333333,25.844,29.108
Saint Barthélemy,2008,27.1404166666667,25.362,29.22
Saint Barthélemy,2009,27.4685833333333,25.28,29.333
Saint Barthélemy,2010,27.856,26.046,29.381
Saint Barthélemy,2011,27.5283333333333,25.927,29.182
Saint Barthélemy,2012,27.63925,25.678,29.309
Saint Barthélemy,2013,27.363,25.899,29.235
Saint Kitts and Nevis,1824,25.5966363636364,23.784,27.567
Saint Kitts and Nevis,1825,25.9660833333333,24.325,27.477
Saint Kitts and Nevis,1826,25.6266,23.496,27.262
Saint Kitts and Nevis,1827,25.8333636363636,24.688,27.502
Saint Kitts and Nevis,1828,25.8030909090909,23.906,27.448
Saint Kitts and Nevis,1829,25.4082,23.584,27.348
Saint Kitts and Nevis,1845,25.2538888888889,22.952,26.926
Saint Kitts and Nevis,1846,25.77325,24.242,27.403
Saint Kitts and Nevis,1847,25.3000833333333,23.405,26.752
Saint Kitts and Nevis,1848,25.2301666666667,23.02,27.011
Saint Kitts and Nevis,1849,25.31025,23.914,26.83
Saint Kitts and Nevis,1850,25.35525,23.519,26.993
Saint Kitts and Nevis,1851,25.47925,23.828,27.383
Saint Kitts and Nevis,1852,25.2498333333333,23.236,26.784
Saint Kitts and Nevis,1853,25.4934166666667,23.019,27.058
Saint Kitts and Nevis,1854,25.3910833333333,23.474,27.005
Saint Kitts and Nevis,1855,25.5281666666667,23.978,27.121
Saint Kitts and Nevis,1856,25.6425,24.083,27.276
Saint Kitts and Nevis,1857,25.0686666666667,23.158,26.817
Saint Kitts and Nevis,1858,25.0911666666667,23.207,26.792
Saint Kitts and Nevis,1859,25.2009166666667,23.229,26.541
Saint Kitts and Nevis,1860,25.287,23.488,27.098
Saint Kitts and Nevis,1861,25.4238333333333,23.009,27.227
Saint Kitts and Nevis,1862,25.258,23.096,26.907
Saint Kitts and Nevis,1863,25.3694166666667,23.68,26.834
Saint Kitts and Nevis,1864,25.372,23.286,26.791
Saint Kitts and Nevis,1865,25.59,23.62,27.085
Saint Kitts and Nevis,1866,25.4444166666667,23.378,26.99
Saint Kitts and Nevis,1867,25.497,23.491,26.778
Saint Kitts and Nevis,1868,25.7239166666667,23.703,27.094
Saint Kitts and Nevis,1869,25.7504166666667,23.758,27.665
Saint Kitts and Nevis,1870,25.4005833333333,23.698,27.014
Saint Kitts and Nevis,1871,25.6943333333333,23.442,27.478
Saint Kitts and Nevis,1872,25.7888333333333,24.045,27.173
Saint Kitts and Nevis,1873,25.4988333333333,23.594,27.165
Saint Kitts and Nevis,1874,25.3751666666667,23.568,26.717
Saint Kitts and Nevis,1875,25.3859166666667,23.937,27.215
Saint Kitts and Nevis,1876,25.6406666666667,23.633,27.016
Saint Kitts and Nevis,1877,26.0036666666667,24.355,27.529
Saint Kitts and Nevis,1878,26.0878333333333,24.512,27.071
Saint Kitts and Nevis,1879,25.5071666666667,24.165,27.023
Saint Kitts and Nevis,1880,25.2115833333333,23.381,26.418
Saint Kitts and Nevis,1881,25.4199166666667,23.947,26.657
Saint Kitts and Nevis,1882,25.2361666666667,23.521,26.736
Saint Kitts and Nevis,1883,25.1639166666667,23.797,26.634
Saint Kitts and Nevis,1884,25.0941666666667,23.296,26.852
Saint Kitts and Nevis,1885,25.6303333333333,23.766,26.88
Saint Kitts and Nevis,1886,25.2316666666667,24.023,26.469
Saint Kitts and Nevis,1887,25.1045833333333,22.617,26.867
Saint Kitts and Nevis,1888,25.46225,23.296,27.526
Saint Kitts and Nevis,1889,25.7685833333333,24.241,26.895
Saint Kitts and Nevis,1890,25.1571666666667,23.65,26.534
Saint Kitts and Nevis,1891,25.6555833333333,23.639,27.086
Saint Kitts and Nevis,1892,25.5886666666667,24.019,26.989
Saint Kitts and Nevis,1893,25.35525,23.331,27.14
Saint Kitts and Nevis,1894,25.2555833333333,23.57,27.042
Saint Kitts and Nevis,1895,25.49925,23.643,27.071
Saint Kitts and Nevis,1896,25.5595,23.898,27.03
Saint Kitts and Nevis,1897,25.7403333333333,24.039,27.233
Saint Kitts and Nevis,1898,25.6346666666667,23.679,27.001
Saint Kitts and Nevis,1899,25.4899166666667,23.801,26.928
Saint Kitts and Nevis,1900,25.65225,23.99,26.963
Saint Kitts and Nevis,1901,25.8635,24.113,27.208
Saint Kitts and Nevis,1902,25.7894166666667,24.231,27.371
Saint Kitts and Nevis,1903,25.7645833333333,24.282,27.062
Saint Kitts and Nevis,1904,25.3553333333333,23.852,26.462
Saint Kitts and Nevis,1905,25.744,23.799,27.437
Saint Kitts and Nevis,1906,25.6128333333333,24.157,27.047
Saint Kitts and Nevis,1907,25.3831666666667,23.397,26.83
Saint Kitts and Nevis,1908,25.51025,23.643,27.096
Saint Kitts and Nevis,1909,25.3875833333333,23.653,26.925
Saint Kitts and Nevis,1910,25.3345,23.378,26.781
Saint Kitts and Nevis,1911,25.5609166666667,23.492,27.111
Saint Kitts and Nevis,1912,25.6819166666667,24.225,27.084
Saint Kitts and Nevis,1913,25.1545,23.431,26.693
Saint Kitts and Nevis,1914,25.6381666666667,23.893,26.913
Saint Kitts and Nevis,1915,25.9490833333333,24.174,27.326
Saint Kitts and Nevis,1916,25.48975,23.841,26.839
Saint Kitts and Nevis,1917,25.2458333333333,23.099,26.745
Saint Kitts and Nevis,1918,25.5179166666667,23.891,27.278
Saint Kitts and Nevis,1919,25.819,24.055,27.273
Saint Kitts and Nevis,1920,25.6375,24.046,26.715
Saint Kitts and Nevis,1921,25.64475,24.071,27.149
Saint Kitts and Nevis,1922,25.52875,24.078,26.858
Saint Kitts and Nevis,1923,25.5529166666667,23.565,27.189
Saint Kitts and Nevis,1924,25.7610833333333,24.162,26.784
Saint Kitts and Nevis,1925,25.5423333333333,23.572,26.99
Saint Kitts and Nevis,1926,26.0465,24.674,27.434
Saint Kitts and Nevis,1927,25.8290833333333,24.112,27.383
Saint Kitts and Nevis,1928,25.9235,24.244,27.249
Saint Kitts and Nevis,1929,25.6096666666667,24.237,26.936
Saint Kitts and Nevis,1930,25.9449166666667,23.768,27.343
Saint Kitts and Nevis,1931,26.23175,24.752,27.351
Saint Kitts and Nevis,1932,25.9595833333333,24.109,27.622
Saint Kitts and Nevis,1933,25.6156666666667,23.814,26.959
Saint Kitts and Nevis,1934,25.60725,24.024,26.895
Saint Kitts and Nevis,1935,25.6755833333333,24.17,26.99
Saint Kitts and Nevis,1936,25.7713333333333,24.232,26.968
Saint Kitts and Nevis,1937,25.9935,23.489,27.59
Saint Kitts and Nevis,1938,25.5361666666667,23.656,26.913
Saint Kitts and Nevis,1939,25.816,23.856,27.559
Saint Kitts and Nevis,1940,26.1503333333333,24.68,27.671
Saint Kitts and Nevis,1941,26.3744166666667,24.672,27.502
Saint Kitts and Nevis,1942,26.2856666666667,25.017,27.236
Saint Kitts and Nevis,1943,25.7580833333333,24.422,27.14
Saint Kitts and Nevis,1944,25.8368333333333,24.23,27.17
Saint Kitts and Nevis,1945,25.5819166666667,23.918,26.958
Saint Kitts and Nevis,1946,25.8201666666667,23.949,27.138
Saint Kitts and Nevis,1947,26.1395,24.535,27.461
Saint Kitts and Nevis,1948,26.0403333333333,24.456,27.488
Saint Kitts and Nevis,1949,25.6404166666667,23.869,27.436
Saint Kitts and Nevis,1950,25.4755,23.256,27.12
Saint Kitts and Nevis,1951,25.9513333333333,23.631,27.638
Saint Kitts and Nevis,1952,26.1501666666667,24.327,27.481
Saint Kitts and Nevis,1953,26.2599166666667,24.508,27.634
Saint Kitts and Nevis,1954,25.8544166666667,24.423,27.277
Saint Kitts and Nevis,1955,25.9873333333333,23.83,27.588
Saint Kitts and Nevis,1956,25.8255833333333,24.437,27.033
Saint Kitts and Nevis,1957,26.11175,24.35,27.718
Saint Kitts and Nevis,1958,26.5333333333333,24.65,27.885
Saint Kitts and Nevis,1959,26.3249166666667,24.676,27.68
Saint Kitts and Nevis,1960,26.4129166666667,24.982,27.653
Saint Kitts and Nevis,1961,26.1493333333333,24.965,27.404
Saint Kitts and Nevis,1962,26.1463333333333,24.2,27.633
Saint Kitts and Nevis,1963,26.32325,24.815,27.635
Saint Kitts and Nevis,1964,26.1603333333333,24.213,27.446
Saint Kitts and Nevis,1965,25.8411666666667,24.058,27.118
Saint Kitts and Nevis,1966,26.0099166666667,24.638,27.267
Saint Kitts and Nevis,1967,25.765,24.289,27.081
Saint Kitts and Nevis,1968,25.8439166666667,23.918,27.404
Saint Kitts and Nevis,1969,26.3120833333333,24.205,27.593
Saint Kitts and Nevis,1970,26.1574166666667,24.953,27.238
Saint Kitts and Nevis,1971,25.8025,24.368,27.137
Saint Kitts and Nevis,1972,25.9709166666667,24.229,27.287
Saint Kitts and Nevis,1973,26.2695,24.38,27.557
Saint Kitts and Nevis,1974,25.7286666666667,24.166,27.348
Saint Kitts and Nevis,1975,25.77,24.001,27.529
Saint Kitts and Nevis,1976,25.6581666666667,23.548,27.247
Saint Kitts and Nevis,1977,26.2565833333333,24.905,27.533
Saint Kitts and Nevis,1978,26.27075,24.631,27.521
Saint Kitts and Nevis,1979,26.0760833333333,24.246,27.576
Saint Kitts and Nevis,1980,26.5515833333333,24.726,27.764
Saint Kitts and Nevis,1981,26.48525,25.081,27.693
Saint Kitts and Nevis,1982,26.0735,24.514,27.402
Saint Kitts and Nevis,1983,26.4896666666667,24.78,27.795
Saint Kitts and Nevis,1984,26.0445833333333,24.736,27.455
Saint Kitts and Nevis,1985,26.039,24.379,27.691
Saint Kitts and Nevis,1986,26.1208333333333,24.289,27.543
Saint Kitts and Nevis,1987,26.669,24.824,28.211
Saint Kitts and Nevis,1988,26.353,24.888,27.739
Saint Kitts and Nevis,1989,26.0889166666667,24.349,27.634
Saint Kitts and Nevis,1990,26.3489166666667,24.413,27.922
Saint Kitts and Nevis,1991,26.2939166666667,24.516,27.911
Saint Kitts and Nevis,1992,26.3155833333333,24.632,27.595
Saint Kitts and Nevis,1993,26.3978333333333,24.602,27.878
Saint Kitts and Nevis,1994,26.4034166666667,24.928,27.794
Saint Kitts and Nevis,1995,26.7933333333333,25.149,28.336
Saint Kitts and Nevis,1996,26.3253333333333,24.874,27.562
Saint Kitts and Nevis,1997,26.6750833333333,24.797,28.119
Saint Kitts and Nevis,1998,26.9963333333333,25.623,28.326
Saint Kitts and Nevis,1999,26.5213333333333,24.067,28.107
Saint Kitts and Nevis,2000,26.2735,24.268,27.928
Saint Kitts and Nevis,2001,26.66525,24.757,28.171
Saint Kitts and Nevis,2002,26.7799166666667,24.896,28.309
Saint Kitts and Nevis,2003,26.9150833333333,25.61,28.493
Saint Kitts and Nevis,2004,26.5273333333333,24.843,28.297
Saint Kitts and Nevis,2005,26.9949166666667,24.383,28.712
Saint Kitts and Nevis,2006,26.8744166666667,24.95,28.378
Saint Kitts and Nevis,2007,26.9646666666667,25.297,28.277
Saint Kitts and Nevis,2008,26.39225,24.773,28.317
Saint Kitts and Nevis,2009,26.7165833333333,24.561,28.431
Saint Kitts and Nevis,2010,27.1640833333333,25.334,28.508
Saint Kitts and Nevis,2011,26.67125,25.123,28.385
Saint Kitts and Nevis,2012,26.8551666666667,25.059,28.265
Saint Kitts and Nevis,2013,26.66575,25.296,28.357
Saint Lucia,1824,26.3097272727273,24.985,27.685
Saint Lucia,1825,26.8145833333333,25.411,27.91
Saint Lucia,1826,26.3638,24.552,27.518
Saint Lucia,1827,26.5354545454545,25.439,27.661
Saint Lucia,1828,26.4606363636364,24.481,27.792
Saint Lucia,1829,26.3252,24.768,27.587
Saint Lucia,1845,26.0746666666667,24.338,27.185
Saint Lucia,1846,26.6330833333333,25.621,27.75
Saint Lucia,1847,26.0778333333333,24.652,27.201
Saint Lucia,1848,26.0795833333333,24.275,27.426
Saint Lucia,1849,26.1131666666667,25.059,27.178
Saint Lucia,1850,26.1775833333333,24.45,27.414
Saint Lucia,1851,26.22075,24.936,27.665
Saint Lucia,1852,26.11875,24.462,27.279
Saint Lucia,1853,26.3280833333333,24.44,27.342
Saint Lucia,1854,26.1965,24.492,27.365
Saint Lucia,1855,26.3259166666667,25.321,27.227
Saint Lucia,1856,26.3739166666667,25.322,27.362
Saint Lucia,1857,25.8605833333333,24.32,26.929
Saint Lucia,1858,25.9103333333333,24.273,27.164
Saint Lucia,1859,25.92725,24.234,27.098
Saint Lucia,1860,26.155,24.416,27.561
Saint Lucia,1861,26.2083333333333,23.987,27.534
Saint Lucia,1862,26.049,24.304,27.171
Saint Lucia,1863,26.01775,24.642,27.124
Saint Lucia,1864,26.1594166666667,24.147,27.438
Saint Lucia,1865,26.353,24.85,27.453
Saint Lucia,1866,26.2943333333333,24.625,27.458
Saint Lucia,1867,26.3735,24.706,27.347
Saint Lucia,1868,26.4825,24.786,27.655
Saint Lucia,1869,26.5495833333333,24.963,27.763
Saint Lucia,1870,26.10475,24.679,27.336
Saint Lucia,1871,26.4963333333333,24.519,27.835
Saint Lucia,1872,26.589,25.138,27.803
Saint Lucia,1873,26.3516666666667,24.438,27.741
Saint Lucia,1874,26.2726666666667,24.957,27.101
Saint Lucia,1875,26.123,24.726,27.479
Saint Lucia,1876,26.3493333333333,24.789,27.324
Saint Lucia,1877,26.866,25.461,27.919
Saint Lucia,1878,26.9480833333333,25.764,27.522
Saint Lucia,1879,26.285,25.153,27.07
Saint Lucia,1880,25.8608333333333,24.368,26.564
Saint Lucia,1881,26.2869166666667,25.145,26.994
Saint Lucia,1882,26.0585833333333,24.736,27.015
Saint Lucia,1883,25.8884166666667,25.015,26.786
Saint Lucia,1884,25.9054166666667,24.608,27.093
Saint Lucia,1885,26.3989166666667,24.893,27.283
Saint Lucia,1886,26.0455,25.299,27.01
Saint Lucia,1887,25.9723333333333,23.842,27.406
Saint Lucia,1888,26.3900833333333,24.67,28.061
Saint Lucia,1889,26.65675,25.162,27.578
Saint Lucia,1890,25.6824166666667,23.989,26.779
Saint Lucia,1891,26.55125,24.677,27.706
Saint Lucia,1892,26.397,25.327,27.281
Saint Lucia,1893,26.1915,24.506,27.525
Saint Lucia,1894,26.0106666666667,24.5,27.359
Saint Lucia,1895,26.20075,24.719,27.387
Saint Lucia,1896,26.2684166666667,24.704,27.413
Saint Lucia,1897,26.456,25.285,27.414
Saint Lucia,1898,26.3528333333333,24.819,27.509
Saint Lucia,1899,26.3029166666667,24.711,27.43
Saint Lucia,1900,26.4755,25.109,27.396
Saint Lucia,1901,26.6093333333333,25.276,27.79
Saint Lucia,1902,26.57875,25.223,27.671
Saint Lucia,1903,26.5440833333333,25.226,27.492
Saint Lucia,1904,26.09275,24.625,27.011
Saint Lucia,1905,26.3911666666667,24.639,27.641
Saint Lucia,1906,26.3650833333333,24.965,27.51
Saint Lucia,1907,26.2649166666667,24.571,27.223
Saint Lucia,1908,26.2595,24.775,27.488
Saint Lucia,1909,26.1600833333333,24.703,27.363
Saint Lucia,1910,26.0900833333333,24.599,27.093
Saint Lucia,1911,26.33525,24.405,27.546
Saint Lucia,1912,26.3615,24.882,27.345
Saint Lucia,1913,26.007,24.402,27.251
Saint Lucia,1914,26.492,25.061,27.324
Saint Lucia,1915,26.7435833333333,25.2,27.566
Saint Lucia,1916,26.3066666666667,24.867,27.346
Saint Lucia,1917,25.9998333333333,24.227,27.228
Saint Lucia,1918,26.1896666666667,24.719,27.285
Saint Lucia,1919,26.6156666666667,25.008,27.404
Saint Lucia,1920,26.2349166666667,24.982,27.221
Saint Lucia,1921,26.2695833333333,25.101,27.478
Saint Lucia,1922,26.2473333333333,25.007,27.206
Saint Lucia,1923,26.2885,24.601,27.343
Saint Lucia,1924,26.6443333333333,25.149,27.577
Saint Lucia,1925,26.2960833333333,24.388,27.231
Saint Lucia,1926,26.8528333333333,25.272,27.887
Saint Lucia,1927,26.7363333333333,25.298,27.964
Saint Lucia,1928,26.6869166666667,25.404,27.7
Saint Lucia,1929,26.5191666666667,25.091,27.489
Saint Lucia,1930,26.6851666666667,25.084,27.616
Saint Lucia,1931,27.0491666666667,25.738,27.96
Saint Lucia,1932,26.8385,25.617,27.842
Saint Lucia,1933,26.4871666666667,25.134,27.223
Saint Lucia,1934,26.5013333333333,25.181,27.461
Saint Lucia,1935,26.272,25.207,27.368
Saint Lucia,1936,26.482,25.215,27.256
Saint Lucia,1937,26.7415,25.034,27.898
Saint Lucia,1938,26.4341666666667,25.122,27.312
Saint Lucia,1939,26.5844166666667,24.907,27.885
Saint Lucia,1940,27.0895,26.018,27.836
Saint Lucia,1941,27.2539166666667,26.079,28.086
Saint Lucia,1942,27.096,26.059,27.906
Saint Lucia,1943,26.6310833333333,25.6,27.603
Saint Lucia,1944,26.745,25.426,27.777
Saint Lucia,1945,26.4783333333333,25.165,27.507
Saint Lucia,1946,26.5805833333333,25.042,27.475
Saint Lucia,1947,26.8068333333333,25.33,27.878
Saint Lucia,1948,26.7034166666667,25.426,27.731
Saint Lucia,1949,26.5166666666667,24.851,27.778
Saint Lucia,1950,26.3273333333333,24.706,27.636
Saint Lucia,1951,26.7565833333333,25.138,27.77
Saint Lucia,1952,27.1191666666667,25.792,28.068
Saint Lucia,1953,27.021,25.544,27.948
Saint Lucia,1954,26.6905,25.487,27.893
Saint Lucia,1955,26.7909166666667,25.333,27.99
Saint Lucia,1956,26.666,25.45,27.415
Saint Lucia,1957,26.7385833333333,25.124,28.079
Saint Lucia,1958,27.2866666666667,25.756,28.189
Saint Lucia,1959,27.01175,25.557,28.11
Saint Lucia,1960,27.1538333333333,26.102,27.989
Saint Lucia,1961,26.9735,25.811,27.843
Saint Lucia,1962,27.0273333333333,25.302,28.013
Saint Lucia,1963,27.1495833333333,26.05,28.392
Saint Lucia,1964,26.8710833333333,25.307,27.774
Saint Lucia,1965,26.8126666666667,25.27,27.682
Saint Lucia,1966,26.9253333333333,25.719,27.627
Saint Lucia,1967,26.66425,25.545,27.571
Saint Lucia,1968,26.68675,25.125,27.67
Saint Lucia,1969,27.28025,25.508,28.405
Saint Lucia,1970,26.9743333333333,25.916,27.92
Saint Lucia,1971,26.6106666666667,25.613,27.49
Saint Lucia,1972,26.89275,25.394,27.927
Saint Lucia,1973,26.9955833333333,25.49,27.965
Saint Lucia,1974,26.634,25.565,27.735
Saint Lucia,1975,26.5915,25.208,27.875
Saint Lucia,1976,26.4876666666667,24.688,27.726
Saint Lucia,1977,26.9674166666667,25.73,27.913
Saint Lucia,1978,27.0781666666667,25.715,27.863
Saint Lucia,1979,27.0461666666667,25.13,27.871
Saint Lucia,1980,27.3213333333333,26.081,28.238
Saint Lucia,1981,27.3025833333333,26.25,28.057
Saint Lucia,1982,26.9715,25.861,27.894
Saint Lucia,1983,27.1871666666667,25.794,28.03
Saint Lucia,1984,26.8325833333333,25.832,27.793
Saint Lucia,1985,26.7243333333333,25.367,27.812
Saint Lucia,1986,26.8410833333333,25.317,27.928
Saint Lucia,1987,27.5461666666667,25.792,28.637
Saint Lucia,1988,27.1830833333333,26.024,28.006
Saint Lucia,1989,26.916,25.594,28.106
Saint Lucia,1990,27.14275,25.453,28.33
Saint Lucia,1991,27.0871666666667,25.87,28.25
Saint Lucia,1992,27.103,25.842,27.922
Saint Lucia,1993,27.2474166666667,25.764,28.102
Saint Lucia,1994,27.14025,25.846,28.058
Saint Lucia,1995,27.49275,26.163,28.517
Saint Lucia,1996,27.1750833333333,26.25,28.078
Saint Lucia,1997,27.4420833333333,26.108,28.558
Saint Lucia,1998,27.812,26.683,28.957
Saint Lucia,1999,27.3285833333333,25.591,28.43
Saint Lucia,2000,27.0784166666667,25.637,28.46
Saint Lucia,2001,27.42125,25.598,28.616
Saint Lucia,2002,27.4628333333333,25.964,28.53
Saint Lucia,2003,27.6076666666667,26.432,28.741
Saint Lucia,2004,27.3779166666667,26.203,28.494
Saint Lucia,2005,27.8586666666667,26.149,29.275
Saint Lucia,2006,27.6921666666667,26.121,28.667
Saint Lucia,2007,27.58325,26.358,28.544
Saint Lucia,2008,27.2086666666667,25.636,28.684
Saint Lucia,2009,27.495,25.911,28.705
Saint Lucia,2010,28.0059166666667,26.794,28.904
Saint Lucia,2011,27.5401666666667,26.223,28.906
Saint Lucia,2012,27.5789166666667,26.048,28.641
Saint Lucia,2013,27.4655,26.331,28.535
Saint Martin,1824,26.378,24.373,28.549
Saint Martin,1825,26.716,24.923,28.425
Saint Martin,1826,26.4105,24.061,28.224
Saint Martin,1827,26.5941818181818,25.241,28.487
Saint Martin,1828,26.6069090909091,24.636,28.439
Saint Martin,1829,26.1024,24.076,28.302
Saint Martin,1845,26.0126666666667,23.502,27.925
Saint Martin,1846,26.5358333333333,24.767,28.318
Saint Martin,1847,26.0714166666667,24.028,27.639
Saint Martin,1848,25.9753333333333,23.579,27.889
Saint Martin,1849,26.0458333333333,24.404,27.739
Saint Martin,1850,26.1063333333333,24.075,27.949
Saint Martin,1851,26.26125,24.465,28.384
Saint Martin,1852,26.026,23.865,27.673
Saint Martin,1853,26.2415,23.562,28.018
Saint Martin,1854,26.1653333333333,24.094,27.964
Saint Martin,1855,26.3026666666667,24.493,28.156
Saint Martin,1856,26.38075,24.624,28.296
Saint Martin,1857,25.864,23.599,27.777
Saint Martin,1858,25.853,23.742,27.76
Saint Martin,1859,25.9735833333333,23.876,27.395
Saint Martin,1860,26.0299166666667,24.179,28.102
Saint Martin,1861,26.1659166666667,23.503,28.205
Saint Martin,1862,26.02125,23.689,27.854
Saint Martin,1863,26.1805833333333,24.342,27.799
Saint Martin,1864,26.127,23.9,27.674
Saint Martin,1865,26.3874166666667,24.138,28.145
Saint Martin,1866,26.2195833333333,24.014,27.897
Saint Martin,1867,26.19975,24.145,27.69
Saint Martin,1868,26.4593333333333,24.244,28.016
Saint Martin,1869,26.4111666666667,24.324,28.57
Saint Martin,1870,26.21425,24.284,28.135
Saint Martin,1871,26.4809166666667,24.095,28.491
Saint Martin,1872,26.46725,24.536,28.177
Saint Martin,1873,26.21975,24.231,28.076
Saint Martin,1874,26.1133333333333,24.13,27.748
Saint Martin,1875,26.08125,24.419,28.12
Saint Martin,1876,26.3444166666667,24.301,27.976
Saint Martin,1877,26.7389166666667,25.062,28.509
Saint Martin,1878,26.8015,24.908,28.065
Saint Martin,1879,26.22025,24.701,28.107
Saint Martin,1880,26.0754166666667,24.293,27.42
Saint Martin,1881,26.2088333333333,24.466,27.598
Saint Martin,1882,26.0513333333333,24.21,27.773
Saint Martin,1883,25.8229166666667,24.351,27.524
Saint Martin,1884,25.884,24.075,27.715
Saint Martin,1885,26.3229166666667,24.222,27.84
Saint Martin,1886,25.9701666666667,24.389,27.28
Saint Martin,1887,25.8278333333333,23.241,27.868
Saint Martin,1888,26.1331666666667,23.71,28.411
Saint Martin,1889,26.4531666666667,24.847,27.745
Saint Martin,1890,26.0374166666667,24.6,27.517
Saint Martin,1891,26.3618333333333,24.387,27.988
Saint Martin,1892,26.2678333333333,24.427,28.006
Saint Martin,1893,26.1265,23.678,28.084
Saint Martin,1894,26.1273333333333,24.295,28.161
Saint Martin,1895,26.3241666666667,24.222,28.084
Saint Martin,1896,26.324,24.433,28.086
Saint Martin,1897,26.5381666666667,24.587,28.212
Saint Martin,1898,26.4674166666667,24.287,28.073
Saint Martin,1899,26.2814166666667,24.418,27.948
Saint Martin,1900,26.40675,24.424,27.954
Saint Martin,1901,26.6628333333333,24.633,28.287
Saint Martin,1902,26.5006666666667,24.714,28.28
Saint Martin,1903,26.5064166666667,24.823,28.093
